ID	DOCULECT	CONCEPT	TOKENS	MORPHEMES	COMPOUNDS	COGIDS	AUTOID	STRICTID	LOOSEID	CHARACTERS_IS	CHARACTERS	LEXEME_NOTE	CONCEPT_CHINESE	STRUCTURE	NOTE
2093	Ha_erbin	moon	ɥ ɛ ⁵³ + l j a ŋ ⁰	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2094	Jinan	moon	ɥ ɤ ²¹ + l j ɑ ŋ ³¹	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2095	Rongcheng	moon	ɥ ɛ ³⁴ + l j a ŋ ³³⁴	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2096	Taiyuan	moon	ɥ ə ʔ ² + l j ɒ̃ ⁴⁵	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n c t + i m n t	
2097	Taiyuan	moon	ɥ ə ʔ + m i ⁰	moon/月 shine/明	N A	410 412	611	521	278	月明～	月 明		月亮	i n c + i n t	!i
2098	Xi_an	moon	ɥ ɛ ²¹ + l j ɑ ŋ ⁰	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2099	Chengdu	moon	ɥ e ²¹ + l j a ŋ ⁰	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2100	Nanjing	moon	ɥ e ʔ ⁵ + l j ɑ̃ ⁰	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n c t + i m n t	
2101	Jixi	moon	ɥ a ʔ ³² + ɲ j ɑ̃ ³¹	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n c t + i m n t	
2102	Suzhou	moon	ŋ ə ʔ ²³ + l j ã ²³¹	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n c t + i m n t	
2103	Wenzhou	moon	ɲ y ²¹ + k w ɔ ⁴⁴	moon/月 ray/光	N N	410 413	611	522	278	月光	月 光		月亮	i n t + i m n t	
2104	Changsha	moon	ɥ e ²⁴ + l j a n ¹¹	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i n t + i m n c t	
2105	Changsha	moon	ɥ e ²⁴ + l j a n ¹¹ + p a ³³ + p a ⁰	moon/月 shine/亮 _-:suffix/巴 _-ba:RED/巴	N A S S	410 411 309 778	611	523	278	月亮巴巴	月 亮 巴 巴		月亮	i n t + i m n c t + i n t + i n t	!i
2106	Loudi	moon	w e ³⁵ + k ɔ ŋ ⁴⁴	moon/月 ray/光	N N	410 413	611	522	278	月光	月 光		月亮	i n t + i n c t	
2107	Nanchang	moon	ɲ ɥ o t ⁵ + l j ɔ ŋ ⁰	moon/月 shine/亮	N A	410 411	611	522	278	月光	月 光		月亮	i m n c t + i m n c t	
2108	Meixian	moon	ŋ j a t ⁵ + k w o ŋ ³³	moon/月 ray/光	N N	410 413	611	522	278	月光	月 光		月亮	i m n c t + i m n c t	
2109	Guilin	moon	l ɥ e ⁵⁵ + l j ɑ ŋ ²¹	moon/月 shine/亮	N A	410 411	611	520	278	月亮	月 亮		月亮	i m n t + i m n c t	
2110	Guangzhou	moon	y t ² + k w ɔ ŋ ⁵⁵	moon/月 ray/光	N N	410 413	611	522	278	月光	月 光		月亮	n c t + i m n c t	
2111	Fuzhou	moon	ŋ w o ʔ ⁵	moon/月	N	410	611	524	278	月	月		月亮	i m n c t	
2112	Xiamen	moon	g e ʔ ⁵ + n j ũ ²⁴	moon/月 _female/娘	N N	410 31	611	525	278	月娘	月 娘		月亮	i n c t + i m n t	
586	Beijing	mountain	ʂ a n ⁵⁵	mountain/山	N	139	617	526	279	山	山		山	i n c t	
587	Ha_erbin	mountain	ʂ a n ⁴⁴	mountain/山	N	139	617	526	279	山	山		山	i n c t	
588	Jinan	mountain	ʂ æ̃ ²¹³	mountain/山	N	139	617	526	279	山	山		山	i n t	
589	Rongcheng	mountain	ʂ ɐ n ⁵²	mountain/山	N	139	617	526	279	山	山		山	i n c t	
590	Taiyuan	mountain	s æ̃ ²¹	mountain/山	N	139	617	526	279	山	山		山	i n t	
591	Xi_an	mountain	s æ̃ ²¹	mountain/山	N	139	617	526	279	山	山		山	i n t	
592	Chengdu	mountain	s a n ⁴⁵	mountain/山	N	139	617	526	279	山	山		山	i n c t	
593	Nanjing	mountain	s ɑ̃ ³¹	mountain/山	N	139	617	526	279	山	山		山	i n t	
594	Jixi	mountain	s ɔ ⁴⁴	mountain/山	N	139	617	526	279	山	山		山	i n t	
595	Suzhou	mountain	s e̞ ⁴⁴	mountain/山	N	139	617	526	279	山	山		山	i n t	
596	Wenzhou	mountain	s a ⁴⁴	mountain/山	N	139	617	526	279	山	山		山	i n t	
597	Changsha	mountain	s a n ³³	mountain/山	N	139	617	526	279	山	山		山	i n c t	
598	Loudi	mountain	s ã ⁴⁴	mountain/山	N	139	617	526	279	山	山		山	i n t	
599	Nanchang	mountain	s a n ⁴²	mountain/山	N	139	617	526	279	山	山		山	i n c t	
600	Meixian	mountain	s a n ³³	mountain/山	N	139	617	526	279	山	山		山	i n c t	
601	Guilin	mountain	s ã ⁴²	mountain/山	N	139	617	526	279	山	山		山	i n t	
602	Guangzhou	mountain	s a n ⁵³	mountain/山	N	139	617	526	279	山	山		山	i n c t	
603	Fuzhou	mountain	s a ŋ ⁵⁵	mountain/山	N	139	617	526	279	山	山		山	i n c t	
604	Xiamen	mountain	s w ã ⁵⁵	mountain/山	N	139	617	526	279	山	山		山	i m n t	
2532	Beijing	mouth	ts w ei ²¹³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2533	Ha_erbin	mouth	ts w ei ²¹³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	!i
2534	Ha_erbin	mouth	ts w ei ²¹³ + p a ⁰	mouth/嘴 -:suffix/巴	N S	147 309	618	528	280	嘴巴	嘴 巴		嘴	i m n t + i n t	
2535	Jinan	mouth	ts w ei ⁴⁵	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2536	Rongcheng	mouth	ts ei ²¹⁴	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2537	Taiyuan	mouth	ts w ei ⁵³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2538	Xi_an	mouth	ts w ei ⁵³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2539	Chengdu	mouth	ts w ei ⁵³ + p a ⁵⁵	mouth/嘴 -:suffix/巴	N S	147 309	618	528	280	嘴巴	嘴 巴		嘴	i m n t + i n t	
2540	Chengdu	mouth	j a ²¹ + p a ⁵⁵	tooth/牙 _-:suffix/巴	N S	363 309	619	529	280	牙巴	牙 巴		嘴	i n t + i n t	!i
2541	Nanjing	mouth	ts w ei ¹¹	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	!i
2542	Nanjing	mouth	ts w ei ¹¹ + p ɑ ³¹	mouth/嘴 -:suffix/巴	N S	147 309	618	528	280	嘴巴	嘴 巴		嘴	i m n t + i n t	
2543	Jixi	mouth	tɕ y ²¹³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2544	Suzhou	mouth	ts ʯ ⁵²	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2545	Wenzhou	mouth	ts ɿ ²⁴	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2546	Changsha	mouth	ts ei ⁴¹	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2547	Loudi	mouth	tɕ y ⁴²	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2548	Nanchang	mouth	ts w i ²¹³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2549	Meixian	mouth	ts oi ⁵³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2550	Guilin	mouth	ts w ei ²³	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i m n t	
2551	Guangzhou	mouth	ts øy ³⁵	mouth/嘴	N	147	618	527	280	嘴	嘴		嘴	i n t	
2552	Fuzhou	mouth	tsʰ w oi ²¹²	mouth/喙	N	365	620	530	281	喙	喙		嘴	i m n t	
2553	Xiamen	mouth	tsʰ w i ²¹	mount/喙	N	365	620	530	281	喙	喙		嘴	i m n t	
4057	Beijing	name	m i ŋ ³⁵ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4058	Ha_erbin	name	m i ŋ ²⁴ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4059	Jinan	name	m i ŋ ⁵³ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4060	Rongcheng	name	m i ŋ ⁵² + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4061	Taiyuan	name	m i ŋ ²¹ + ts ɿ ⁴⁵	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4062	Xi_an	name	m i ŋ ²⁴ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4063	Chengdu	name	m i n ²¹ + ts ɿ ²¹³	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4064	Nanjing	name	m i n ¹³ + s ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4065	Jixi	name	m j ɑ̃ ⁴⁴ + tsʰ ɿ ³¹	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n t + i n t	
4066	Suzhou	name	m i n ¹³ + z ɿ ²³¹	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4067	Wenzhou	name	m e ŋ ³⁴¹ + z ɿ ²²	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4068	Changsha	name	m i n ¹³ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4069	Loudi	name	m j ɔ̃ ¹³ + dz ɿ ¹¹	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n t + i n t	
4070	Nanchang	name	m j a ŋ ⁴⁵ + ts ɿ ⁰	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n c t + i n t	
4071	Meixian	name	m j a ŋ ¹¹ + s ɿ ⁵³	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n c t + i n t	
4072	Guilin	name	m ei ²² + ts ɿ ²¹	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n t + i n t	
4073	Guangzhou	name	m ɛ ŋ ²¹ + ts i ²²	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i n c t + i n t	
4074	Fuzhou	name	m j a ŋ ⁵³ + ʒ ɛi ²⁴²	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n c t + i n t	
4075	Xiamen	name	m j ã ²⁴ + l i ²²	name/名 _character/字	N N	712 469	622	531	282	名字	名 字		名字	i m n t + i n t	
2201	Beijing	narrow	ʈʂ ai ²¹³	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2202	Ha_erbin	narrow	ts ai ²¹³	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2203	Jinan	narrow	ʈʂ ei ²¹⁴	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2204	Rongcheng	narrow	ʈʂ ɛ ²¹⁴	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2205	Taiyuan	narrow	ts ai ⁵³	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2206	Xi_an	narrow	ts ei ²¹	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2207	Chengdu	narrow	ts e ²¹	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2208	Nanjing	narrow	ts e ʔ ⁵	narrow/窄	A	455	624	532	283	窄	窄		窄	i n c t	
2209	Jixi	narrow	x a ʔ ³² + ts a ʔ ³²	narrow/窄 narrow/狭	A A	455 456	624	533	283	窄狭	窄 狭		窄	i n c t + i n c t	Suggest to remove the highlighting of the second morpheme
2210	Suzhou	narrow	ɦ a ʔ ²³	narrow/狭	A	456	625	534	283	狭	狭		窄	i n c t	
2211	Wenzhou	narrow	ɦ a ²¹	narrow/狭	A	456	625	534	283	狭	狭		窄	i n t	
2212	Changsha	narrow	ts ə ²⁴	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2213	Loudi	narrow	x a ³⁵	narrow/狭	A	456	625	534	283	狭	狭		窄	i n t	
2214	Nanchang	narrow	h a ⁴²	narrow/狭	A	456	625	534	283	狭	狭		窄	i n t	
2215	Meixian	narrow	h a p ⁵	narrow/狭	A	456	625	534	283	狭	狭		窄	i n c t	
2216	Guilin	narrow	ts a̠ ⁵⁵	narrow/窄	A	455	624	532	283	窄	窄		窄	i n t	
2217	Guangzhou	narrow	ts a k ³	narrow/窄	A	455	624	532	283	窄	窄		窄	i n c t	
2218	Fuzhou	narrow	ts a ʔ ²⁴	narrow/窄	A	455	624	532	283	窄	窄		窄	i n c t	
2219	Xiamen	narrow	w e ʔ ⁵	narrow/狭	A	456	625	534	283	狭	狭		窄	i n c t	
3782	Beijing	near	tɕ i n ⁵¹	near/進	A	682	626	535	284	進	進		近	i n c t	
3783	Ha_erbin	near	tɕ i n ⁵³	near/進	A	682	626	535	284	進	進		近	i n c t	
3784	Jinan	near	tɕ j ẽ ³¹	near/進	A	682	626	535	284	進	進		近	i m n t	
3785	Rongcheng	near	c i n ³³⁴	near/進	A	682	626	535	284	進	進		近	i n c t	
3786	Taiyuan	near	tɕ i ŋ ⁴⁵	near/進	A	682	626	535	284	進	進		近	i n c t	
3787	Xi_an	near	tɕ i n ⁴⁴	near/進	A	682	626	535	284	進	進		近	i n c t	
3788	Chengdu	near	tɕ i n ²¹³	near/進	A	682	626	535	284	進	進		近	i n c t	
3789	Nanjing	near	tɕ i n ⁴⁴	near/進	A	682	626	535	284	進	進		近	i n c t	
3790	Jixi	near	tɕʰ j ɑ̃ ²¹³	near/進	A	682	626	535	284	進	進		近	i m n t	
3791	Suzhou	near	dʑ i n ²³¹	near/進	A	682	626	535	284	進	進		近	i n c t	
3792	Wenzhou	near	dz j a ŋ ²⁴	near/進	A	682	626	535	284	進	進		近	i m n c t	
3793	Changsha	near	tɕ i n ⁴¹	near/進	A	682	626	535	284	進	進		近	i n c t	
3794	Loudi	near	d i n ¹¹	near/進	A	682	626	535	284	進	進		近	i n c t	
3795	Nanchang	near	tɕʰ i n ²¹	near/進	A	682	626	535	284	進	進		近	i n c t	
3796	Meixian	near	kʰ j u n ⁵³	near/進	A	682	626	535	284	進	進		近	i m n c t	
3797	Guilin	near	tɕ i ŋ ²⁵	near/進	A	682	626	535	284	進	進		近	i n c t	
3798	Guangzhou	near	k ɐ n ²²	near/進	A	682	626	535	284	進	進		近	i n c t	
3799	Fuzhou	near	k øy ŋ ²⁴²	near/進	A	682	626	535	284	進	進		近	i n c t	
3800	Fuzhou	near	k øy ŋ ²⁴² + n au ⁵⁵	near/進 _:SUF/兜	A S	682 628	626	536	284	進兜	進 兜		近	i n c t + i n t	
3801	Xiamen	near	k u n ²²	near/進	A	682	626	535	284	進	進		近	i n c t	
313	Beijing	neck	p o ³⁵ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n t + i n t	
314	Ha_erbin	neck	p ɤ ²⁴ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n t + i n t	
315	Jinan	neck	p ɤ ⁵³ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n t + i n t	
316	Rongcheng	neck	p ɔ ³⁵ + k ə ŋ ²¹⁴ + ts ɿ ⁰	neck/脖 _neck _-child:SUF/子	N N S	88 89 19	629	538	285	脖颈子	脖 颈 子		脖子	i n t + i n c t + i n t	
317	Taiyuan	neck	p a ʔ ⁵⁴ + ts ə ʔ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n c t + i n c t	
318	Xi_an	neck	p o ²⁴ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n t + i n t	
319	Chengdu	neck	tɕ i n ⁵³ + x a ŋ ⁵³	neck/頸 nape/項	N N	90 91	628	539	285	頸項	頸 項		脖子	i n c t + i n c t	項 is nape: the back of the neck.
320	Chengdu	neck	tɕ i n ⁵³ + ts ɿ ⁵³	neck/頸 -child:SUF/子	N S	90 19	628	540	285	頸子	頸 子		脖子	i n c t + i n t	!i
321	Nanjing	neck	p o ʔ ⁵ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n c t + i n t	
322	Jixi	neck	kʰ i ³⁵ + tɕ j ɑ̃ ²¹³	_neck/扣 neck/頸	N N	92 90	628	541	285	扣頸	扣 頸		脖子	i n t + i m n t	
323	Suzhou	neck	d ʏ ¹³ + tɕ i n ⁵²	head/頭 neck/頸	N N	79 90	628	542	285	頭頸	頭 頸		脖子	i n t + i n c t	
324	Wenzhou	neck	d ɤu ³⁴¹ + tɕ j a ŋ ²⁴²	head/頭 neck/頸	N N	79 90	628	542	285	頭頸	頭 頸		脖子	i n t + i m n c t	
325	Changsha	neck	p o ¹³ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n t + i n t	!b
326	Changsha	neck	tɕ i n ⁴¹ + k ə n ³³	neck/頸 _root/根	N N	90 93	628	543	285	頸根	頸 根		脖子	i n c t + i n c t	
327	Loudi	neck	tɕ j ɔ̃ ⁴² + k u ⁰	neck/頸 _bone/骨	N N	90 94	628	544	285	頸骨	頸 骨		脖子	i m n t + i n t	
328	Nanchang	neck	p ɔ ʔ ⁵ + ts ɿ ⁰	neck/脖 _-child:SUF/子	N S	88 19	629	537	285	脖子	脖 子		脖子	i n c t + i n t	!b
329	Nanchang	neck	tɕ j a ŋ ²¹³	neck/頸	N	90	628	545	285	頸	頸		脖子	i m n c t	
330	Meixian	neck	k j a ŋ ³¹ + k i n ³³	neck/頸 root/根	N N	90 93	628	544	285	頸骨	頸 根		脖子	i m n c t + i n c t	
331	Guilin	neck	k ei ²³	neck/頸	N	90	628	545	285	頸	頸		脖子	i n t	
332	Guangzhou	neck	k ɛ ŋ ³⁵	neck/頸	N	90	628	545	285	頸	頸		脖子	i n c t	
333	Fuzhou	neck	t au ²⁴² + ɔu ʔ ²⁴	neck/脰 _bone/骨	N N	95 94	631	546	285	脰骨	脰 骨		脖子	i n t + n c t	
334	Xiamen	neck	a m ²² + k u n ⁵³	neck/頷 neck/頸	N N	96 90	628	547	285	頷頸	頷 頸		脖子	n c t + i n c t	
1684	Beijing	new	ɕ i n ⁵⁵	new/新	A	355	639	548	286	新	新		新	i n c t	
1685	Ha_erbin	new	ɕ i n ⁴⁴	new/新	A	355	639	548	286	新	新		新	i n c t	
1686	Jinan	new	ɕ j ẽ ²¹⁴	new/新	A	355	639	548	286	新	新		新	i m n t	
1687	Rongcheng	new	s i n ⁵²	new/新	A	355	639	548	286	新	新		新	i n c t	
1688	Taiyuan	new	ɕ i ŋ ²¹	new/新	A	355	639	548	286	新	新		新	i n c t	
1689	Xi_an	new	ɕ j ẽ ²¹	new/新	A	355	639	548	286	新	新		新	i m n t	
1690	Chengdu	new	ɕ i n ⁴⁵	new/新	A	355	639	548	286	新	新		新	i n c t	
1691	Nanjing	new	ɕ i n ³¹	new/新	A	355	639	548	286	新	新		新	i n c t	
1692	Jixi	new	ɕ j ɑ̃ ⁵⁵	new/新	A	355	639	548	286	新	新		新	i m n t	
1693	Suzhou	new	s i n ⁴⁴	new/新	A	355	639	548	286	新	新		新	i n c t	
1694	Wenzhou	new	s a ŋ ⁴⁴	new/新	A	355	639	548	286	新	新		新	i n c t	
1695	Changsha	new	ɕ i n ³³	new/新	A	355	639	548	286	新	新		新	i n c t	
1696	Loudi	new	ɕ i n ⁴⁴	new/新	A	355	639	548	286	新	新		新	i n c t	
1697	Nanchang	new	ɕ i n ⁴²	new/新	A	355	639	548	286	新	新		新	i n c t	
1698	Meixian	new	s i n ³³	new/新	A	355	639	548	286	新	新		新	i n c t	
1699	Guilin	new	ɕ i ŋ ⁴²	new/新	A	355	639	548	286	新	新		新	i n c t	
1700	Guangzhou	new	s ɐ n ⁵³	new/新	A	355	639	548	286	新	新		新	i n c t	
1701	Fuzhou	new	s i ŋ ⁵⁵	new/新	A	355	639	548	286	新	新		新	i n c t	
1702	Xiamen	new	s i n ⁵⁵	new/新	A	355	639	548	286	新	新		新	i n c t	
1397	Beijing	night	w a n ²¹³ + ʂ ɑ ŋ ⁵¹	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n c t + i n c t	
1398	Ha_erbin	night	w a n ²¹³ + ʂ a ŋ ⁰	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n c t + i n c t	
1399	Ha_erbin	night	ɕ j a ⁵³ + x ə/ei ⁴⁴	descend/下 black/黑	N N	58 296	643	550	287	下黑儿	下 黑		晚上	i m n t + i n t	!i
1400	Ha_erbin	night	ɕ j a ⁵³ + w a Ø/n ²¹³ + x ei ⁴⁴	descend/下 evening/晚 black/黑	N N N	58 295 296	640	551	287	下晚儿黑	下 晚 黑		晚上	i m n t + i n c t + i n t	!i
1401	Jinan	night	v æ̃ ⁴⁵ + ʂ ɑ ŋ ⁰	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n t + i n c t	
1402	Rongcheng	night	x ou ³³⁴ + ʂ ʅ ⁰	after/后 dawn/晌	N N	297 298	650	552	289	后晌儿	后 晌		晚上	i n t + i n t	
1403	Taiyuan	night	v æ̃ ⁵³ + s ɒ̃ ⁴⁵	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n t + i n t	
1404	Xi_an	night	x ei ²¹ + l j ɛ ⁰	black/黑 _night	N Pt	296 299	644	553	287	黑咧	黑 咧		晚上	i n t + i m n t	
1405	Chengdu	night	w a n ⁵³ + s a ŋ ²¹³	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n c t + i n c t	!i
1406	Chengdu	night	x e ²¹ + l əu ²¹	black/黑 _:PERFECTIVE/了	N S	296 5	644	554	287	黑了	黑 了		晚上	i n t + i n t	
1407	Nanjing	night	w ɑ̃ ¹¹ + s ɑ̃ ⁴⁴	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n t + i n t	
1408	Jixi	night	i/j o ³¹ + x o ⁰	night/夜 _descend/下	N N	300 58	642	555	287	夜下	夜 下		晚上	i n t + i n t	
1409	Suzhou	night	j ɑ ⁴¹² + l i ⁰ + ɕ j ã ⁴¹²	night/夜 _inside/里 _night	N N N	300 52 301	642	556	287	夜裡向	夜 裡 向		晚上	i n t + i n t + i m n t	
1410	Wenzhou	night	ɦ w ɔ ³⁴¹ + ɕ y ⁴⁴	yellow/黃 dawn/昏	N N	302 303	647	557	287	黃昏	黃 昏		晚上	i m n t + i n t	
1411	Changsha	night	w a n ⁴¹ + s a n ¹¹	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n c t + i n c t	!b
1412	Changsha	night	j a ¹¹ + k a ⁰ + ts ɿ ⁰	night/夜 _night _-child:SUF/子	N N S	300 304 19	642	558	287	夜間子	夜 間 子		晚上	i n t + i n t + i n t	
1413	Loudi	night	j ɔ ¹¹ + l i ⁰	night/夜 _inside/里	N N	300 52	642	559	287	夜裡	夜 裡		晚上	i n t + i n t	
1414	Nanchang	night	j a ²¹ + w a n ²¹³	night/夜 _evening/晚	N N	300 295	640	560	287	夜晚	夜 晚		晚上	i n t + m n c t	
1415	Meixian	night	a m ⁵³ + p u ³³	dark/暗 night/晡	N N	305 306	645	561	288	暗晡	暗 晡		晚上	n c t + i n t	!!!
1416	Guilin	night	j a̠ ²¹ + x a̠ ²²	night/夜 descend/下	N N	300 58	642	555	287	夜下	夜 下		晚上	i n t + i n t	
1417	Guangzhou	night	m a n ²³ + s œ ŋ ²²	evening/晚 top/上	N N	295 249	640	549	287	晚上	晚 上		晚上	i n c t + i n c t	!b
1418	Fuzhou	night	m a ŋ ⁵³ + m w o ⁵⁵	dark/暝 night/晡	N N	307 306	645	562	288	暝晡	暝 晡		晚上	i n c t + i m n t	
1419	Xiamen	night	e ²² + h Ø/ə ŋ̍/ŋ ⁵⁵	descend/下 dawn/昏	N N	58 303	643	563	287	下昏	下 昏		晚上	n t + i n c t	
270	Beijing	nose	p i ³⁵ + ts ɿ ⁰	nose/鼻 _-child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
271	Ha_erbin	nose	p i ²⁴ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
272	Jinan	nose	p i ⁵³ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
273	Rongcheng	nose	p i ³⁵ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
274	Taiyuan	nose	p j ə ʔ ⁵⁴	nose/鼻	N	77	38	565	290	鼻	鼻		鼻子	i m n c t	!i !variation
275	Taiyuan	nose	p j ə ʔ ⁵⁴ + ts ə ʔ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i m n c t + i n c t	
276	Xi_an	nose	p i ²⁴ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
277	Chengdu	nose	p i ²¹ + ts ɿ ⁵³	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	
278	Nanjing	nose	p i ʔ ⁵ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n c t + i n t	
279	Jixi	nose	pʰ ɿ ³⁵ + kʰ u/w ɑ̃ ²¹³	nose/鼻 hole/孔	N N	77 78	34	566	290	鼻孔	鼻 孔		鼻子	i n t + i m n t	
280	Suzhou	nose	b ə ʔ ²³ + d ʏ ¹³	nose/鼻 head:SUF/頭	N S	77 319	23	567	290	鼻頭	鼻 頭		鼻子	i n c t + i n t	
281	Wenzhou	nose	b ei ²¹ + d ɤu ³⁴¹	nose/鼻 head:SUF/頭	N S	77 319	23	567	290	鼻頭	鼻 頭		鼻子	i n t + i n t	
282	Changsha	nose	p i ²⁴	nose/鼻	N	77	36	565	290	鼻	鼻		鼻子	i n t	
283	Changsha	nose	p i ²⁴ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n t + i n t	!b
284	Loudi	nose	pʰ i ¹¹ + d j ɤ ¹³	nose/鼻 head:SUF/頭	N S	77 319	23	564	290	鼻子	鼻 子		鼻子	i n t + i m n t	
285	Nanchang	nose	pʰ i t ²¹ + ts ɿ ⁰	nose/鼻 -child:SUF/子	N S	77 19	658	564	290	鼻子	鼻 子		鼻子	i n c t + i n t	
